PG-13	By 1944, many senior German officers knew they would lose the war and that honorable surrender was the only way out. To do so however, they will have to eliminate their greatest obstacle - Adolf Hitler. There had been several attempts on Hitler's life but all had failed. The leaders of the conspiracy recruit the aristocratic Col. Claus von Stauffenberg, who had lost his left eye and right hand in action in North Africa, to lead their latest operation. The plan has Stauffenberg placing a bomb in the Fuhrer's bunker, the Wolf's Lair, and then returning to Berlin to take charge of the operation, which will include rounding up the SS and Josef Goebbels. When Hitler survives the blast, it all begins to fall apart. Based on a true story.
R	Seven friends have just finished university and are starting out in their careers. They are having to come to terms with careers, having to be more responsible, to fend for themselves and with all the decisions and issues life throws at them. Some are coping better than others and some aren't coping at all.
R	Dolores Claiborne works as a maid for a wealthy woman in remote Maine. When she is indicted for the elderly woman's murder, Dolores' daughter Selena returns from New York, where she has become a big-shot reporter. In the course of working out the details of what has happened, as well as some shady questions from the past and Selena's troubled childhood, many difficult truths are revealed about their family's domestic strife. This is cleverly portrayed with present reality shot in cool blue tones blending seamlessly into flashbacks shot in vivid color. As small town justice relentlessly grinds forward, surprises lie in store for the viewers....
PG	Benny and his wife Ruthie a getting set to drive down to Florida, but Benny needs someone to look after his store while he's gone. Though he doesn't think much of him, Benny hands the responsibility over to his son, Russel. While Russel doesn't get much respect from his parents, he's better off than his brother, Ezra, whom Benny has gone so far as to disown. Ezra is currently battling with his work (coach of a high school basketball team that hasn't won in ages) and his wife (who keeps nagging him that she wants to have a baby as soon as possible) at the same time.
PG-13	Inspired by true events, Eddie the Eagle is a feel-good story about Michael "Eddie" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics. From producers of Kingsman: The Secret Service, Eddie the Eagle stars Taron Egerton as Eddie, the loveable underdog with a never say die attitude.
PG	In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling, and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland. Wendy and her brothers join Peter and the Lost Boys in an exhilarating life--free of grown-up rules--while also facing the inevitable showdown with Hook and his bloodthirsty pirates.
PG	Susan is a young, beautiful and successful flute player, but because of her physical handicap, a lame leg, she is having difficulties finding Mr. Right. While on tour in France, she decides to spend a few days on a ski resort wearing a fake cast around her lame leg to make sure her handicap goes unnoticed. Once arrived, she meets Peter, a handsome photographer...
R	Katherine is a struggling mother trying to create a better life for her and her son. She meets Elder Brock, a handsome Mormon missionary with a troubled past and they begin an incendiary love affair. But when Katherine reunites with her estranged husband, Elder Brock can't accept that things are over - and he will stop at nothing to prove to her that they are meant to be together forever!
PG	While vacationing on Captiva Island, Florida with his parents, a teen, gloomy about his future, finds love and friendship when he meats a cute girl and 3 kooky pensioners with passion for life and crazy schemes.
R	Two toughs from the wrong side of the tracks in Manchester, choose different paths when they are released from prison. The quiet Ray wants out of the 'gangsta' life and into the local music scene with his pals, while his brash, emotional partner Terry wants to dominate the city's criminal community. His strange fixation with Ray and his pathological need for respect that he cannot show to others in return, lead him to make some impulsive moves that result in violent death and tragedy for all concerned.
PG	Woody Allen's sentimental reminiscence about the golden age of radio. A series of vignettes involving radio personalities is intertwined with the life of a working class family in Rockaway Beach, NY circa 1942.
PG-13	A group of war prisoners has spilt blood, sweat and tears to construct a bridge over the river Kwai in Thailand. Just when the bridge is ready, an American bomber arrives and destroys it. Camp commander Tanaka wants to set an example and orders that some of the prisoners must be executed. Just in time major Harada arrives with orders that the healthiest prisoners must be transported to Japan by train and boat. A treacherous journey since the allied forces keep a close eye on railroads and practically own the seas. The prisoners are thinking of plans to escape. Meanwhile the American bomber has been shot down and its pilot, Leyland Crawford, is being rescued by the indigenous people, the Meo. The Meo have formed a resistance group against the Japanese, led by the British colonel Grayson.
PG-13	In 1962 Hitchcock and Truffaut locked themselves away in Hollywood for a week to excavate the secrets behind the mise-en-scène in cinema. Based on the original recordings of this meeting-used to produce the mythical book Hitchcock/Truffaut-this film illustrates the greatest cinema lesson of all time and plummets us into the world of the creator of Psycho, The Birds, and Vertigo. Hitchcock's incredibly modern art is elucidated and explained by today's leading filmmakers: Martin Scorsese, David Fincher, Arnaud Desplechin, Kiyoshi Kurosawa, Wes Anderson, James Gray, Olivier Assayas, Richard Linklater, Peter Bogdanovich and Paul Schrader.
PG	A gentlemanly rogue travels the battlefields and parlors of 18th century Europe determined to make for himself the life of a nobleman through seduction, gambling and dueling in this methodical film showing the rhythm and life of the period.
PG	In Toronto, the fifteen year-old student and aspirant writer Sarah Norton meets the sixty year old painter Ashley St. Clair in a cafeteria while hiding from her stalker boy-friend Paul. Ashley hasn't painted for ten years. He agrees to read the poems that Sarah has written. They start seeing each other at his studio and Sarah falls in love with him. Ashley feels a platonic love for Sarah that becomes his muse and he decides to paint again. Paul spies Sarah in Ashley's studio, and misunderstands their relationship, he attacks her in a cornfield but she defends herself.
PG-13	Deceptively sophisticated Eric arrives from Chicago on the Greek island of Patmos. He plans to continue his long-deceased father Phillip's quest for St. John the Evangelist's mythical cup near the dig run by old archaeology professor Tierrney, but now using ultra-modern scanning equipment. He soon locates it, but the problem is it's under the profitable tavern of widely popular Katarina Gambierakis, who also won his heart.
R	A man awakens in a mangled car-wreck at the bottom of a steep cliff. Injured and trapped inside, with no memory of how he got there or who he is, he must rely on his most primal instincts to survive. But as he attempts to free himself from the carnage and escape an impossible situation, a darker side is revealed. Even if he manages to survive, the man may have to face the horrible consequences of an earlier, forgotten life.
PG	Interviews with self-proclaimed authors, philosophers, scientists, with an in-depth discussion of visualizing your goals. The audience is shown how they can learn and use 'The Secret' in their everyday lives.
PG	Further complications beset the life of young, aspiring magician Max when he finds only he can see and hear the ghosts that have come to reside in his family's relatively new home (former home of the ghosts). Like Max, two of the ghosts are children, who also need a living person to help them defeat an evil apparition named Phears aiming to capture them and release mean spirits back into the world on Halloween.
R	Alex Cutter (Heard) came back from war minus an eye, a leg, and an arm and mad as hell. He lacks direction, drinks too much, and abuses his wife (Eichhorn). One night his friend Richard Bone (Bridges) witnesses someone dumping something in an alley; it turns out to be the body of a young girl. When Cutter hears about it, he embarks on a crusade to expose the killer, enlisting the help of the murdered girl's sister. Bone reluctantly joins them. Are they right or are they in search of their white whale?
PG	Based on J. G. Ballard's autobiographical novel, tells the story of a boy, James Graham, whose privileged life is upturned by the Japanese invasion of Shanghai, December 8, 1941. Separated from his parents, he is eventually captured, and taken to Soo Chow confinement camp, next to a captured Chinese airfield. Amidst the sickness and food shortages in the camp, Jim attempts to reconstruct his former life, all the while bringing spirit and dignity to those around him.
PG	The dog everyone loves now leaps into the '90s in this all-new exciting, updated version of Lassie! Determined to start a new life in the country, the Turner Family - Dad, stepmom, little Jennifer and teenager Matt - leaves the city for the wilds of Virginia. The move creates problems for everyone, especially Matt, who feels lost and alone in his new surroundings. Fortunately, the Turners are helped by a homeless collie who becomes part of their lives - and Matt does a lot of growing up as a result of the dog's unflinching loyalty. Watch the extraordinary collie protect Matt from a snarling wolf, rescue him from a raging waterfall or just nuzzle up for affection, and you'll know Lassie is more than a story of a boy and his dog - it's the story of a boy and the most remarkable dog in the world!
PG-13	A scientist is murdered by foreign agents after having developed a powerful new explosive. The scientist's brother, an army corporal, goes AWOL to discover the identities of the killers. Army intelligence officers are looking for him, as they believe he has a list of scientists who helped his brother develop the new weapon, putting them in danger. The spy ring is also after him, but they want the list for a different reason.
R	An altercation between a group of girls out for the night and a gang of local punks leaves the punks vowing revenge. It comes in the form of the gang-rape of a young mute (Heather) and her older sister (Brenda) starts hunting the gang in turn - armed with bear traps and crossbow.
PG-13	Hungarian immigrant Mike Laszlo has done well for himself since arriving in the USA over 40 years ago after WWII's end. He is particularly proud of his daughter, Ann, a successful lawyer. Following the release of some secret WWII records by the Russians, Mike finds himself accused of being a notorious war criminal. He's convinced it's a Communist plot to discredit him and insists that Ann defend him in court.
PG-13	"Meat Loaf" Aday is an overgrown Texas youngster, the son of a gentle woman dying of cancer and an alcoholic, abusive father. Tormented by his father and schoolmates over his size, he strikes out on his own after his mother's death, in an impossible task to prove himself to the world and to himself. A chance audition for a musical leads him to join forces with composer Jim Steinman, and together the two make music history with the operatic rock album "Bat Out of Hell." But the demons that drive Meat Loaf aren't assuaged by success, and eventually he must come to terms with them.
R	A journalist, down on his luck in the US, drives to El Salvador to chronicle the events of the 1980 military dictatorship, including the assasination of Archbishop Oscar Romero. He forms an uneasy alliance with both guerillas in the countryside who want him to get pictures out to the US press, and the right-wing military, who want him to bring them photographs of the rebels. Meanwhile he has to find a way of protecting his Salvadorean girlfriend and getting her out of the country.
PG-13	The story of a misfit and extremely bright little boy, after he finds out he's a genius, he struggles to succeed despite the ignorance and poverty of his family. And being only an 8-year-old boy, he has to anticipate the most difficult decision of his life: What does he want to be when he grows up?
PG-13	A wise-cracking husband and wife team of ex-Spies arrive in New Orleans on maternity leave with their baby girl. There they are hassled by muggers, the police and their FBI boss, who wants them to do just-one-more job.
PG	Popsy double-crosses her older partner Silva. Silva has arranged to divert diamonds from a large corporate-run diamond mine in the South American jungle, and Popsy does her "pop" wrong as they are both pursued by police.
R	A motley group of Asian prisoners held in the US are given one chance for freedom. They are to go deep into Vietnam and destroy a secret depot of missles that the US left behind during the pull-out. The group, led by Lt. Lam and convict Tung, hook up with a trio of female freedom fighters and a happy go lucky martial artist named 'Rat'. The entire group is captured by the VC because one of them is a double agent, but they escape, cross an un-crossable bridge, and get to the secret base just ahead of the VC. By this point nearly all of the original group is dead, and it's up to Tung and Rat to fight the VC's leader, a bizarre giggling man who's lightning fast with martial arts.
PG-13	For newlyweds Carl and Molly Peterson, life can't get any sweeter as they begin anew to settle down into married life. With a nice house and established careers in tow, nothing seems to get in their way. However, Carl is about find out just how much friendship means when Dupree, his best friend has been displaced from his home and fired from his job because of attending their wedding. Taking his friend in, what Carl and Molly are about to experience is that the fine line between a few days and whatever else is after, can be a lot more than they bargained for. Especially when their friend overstays his welcome in far too many ways than he should.
PG	Joe Kingman is a huge football star. He's got women, money, and a good career. Everything is perfect for him. Then one day an 8 year old girl shows up at his door telling him that she's his daughter from a past relationship. Once he has proof that she is for a fact his, he tries but fails miserably at "parenting." From problems such as his super speedy car with no backseat, to leaving her in a bar at 3 am, he's got a lot to deal with. Eventually though, she gets him, (and his football team) wrapped around her finger. When she has a near-death experience and Joe finds out her mother died early that year, he wants her to move and live with him. Her aunt though disagrees and takes her home. Joe has to play the game of his life and when he's injured, and things don't look good for him, his daughter comes out and gets him right back on the field.
PG	Emily Lindstrom, 14, is an aspiring concert violinist; she's spending the summer practicing for a big audition while her girlfriends are at camp. She's also got a thriving neighborhood business: for 50 cents, she'll keep your secret. Her mother is very pregnant, and her parents seem more concerned about the new baby than anything Emily cares about. A new family moves in next door; their son, Philip, 12, becomes Emily's friend. Eventually, the weight of Emily's secrets - her own, the ones she's keeping professionally, and a secret Philip tells her, send her life temporarily crashing down.
PG-13	Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel, covering the event from helicopters, the backseat of a police car, the pavement of the highway etc.
R	Ambitious, wide-eyed boy Nick Leeson is determined to rise in the world and be more than a simple bank clerk. When his employers, Barings Bank, offer him the opportunity to go to Jakarta to sort out a problem that nobody else wants, he seizes the opportunity with both hands. In Jakarta he meets and marries Lisa and together they go to Singapore when the bank offers him the job of setting up their future options trading operation. To save money the bank allows Nick to operate both the floor trading and the back office facilities and force him to employ cheap, unskilled staff. His first year of trading is a big success and he makes large profits for the bank even though he has illegally broken trading rules and secretly covered up losses. Given more freedom, even more money and continuing unchecked, Nick starts to make losses and again attempts to trade out of them but this time he comes unstuck as his illegal trading generates even bigger losses. After the death of his unborn child Nick completely loses control and gambles without restraint with other people's money leading inevitably to a complete financial meltdown and the bankruptcy of the bank.
PG-13	In 2006, in Red River, Tennessee, a teenager has frequent nightmares. Her mother reads an old letter from 1817 written by her ancestor, Lucy Bell. After a dispute of lands judged by the church, her husband John Bell is cursed by his opponent Kathe Batts, who has a fame of being a witch. From this moment on, an entity threatens John and her daughter Betsy Bell, attacking the girl during the nights. With the support of Betsy's school teacher Richard Powell, who tries to find rational explanations for the manifestation; her brother John Bell Jr.; and their friend James Johnston, who unsuccessfully tries to exorcize the entity from the house, the family does their best to protect Betsy in the haunted house.
R	Jake Carter is assigned to protect a "high-value package," a beautiful whistleblower trying to expose a corrupt military defense contractor. But a heavily armed team of mercenaries has been hired to kill her, along with anyone who gets in their way, and it's going to take a fearless one-man fighting machine to stop them.
R	Martha is trying to find new love after her recent break up and immediately bumps into Mr right. Martha slowly discovers that he is a hit man on the run and that Mr right has made lots of enemies. What will they do when the bad guys come after Martha and Mr Right and what will Mr Right do when the bad guys kidnap Martha.
PG-13	In the seedy part of Los Angeles, a man who writes poetry has spent six months without leaving his apartment because of his paranoid delusions involving sadistic doctors, rappers, and spiders. A woman who seems to jinx things by wanting to help is dumped by her boyfriend and finds herself penniless on the streets, and soon runs afoul of a local gang. Due to a telephone glitch, the man calls her at a phone booth trying to dial a "talk line" and invites her to his place. There they must help each other to overcome their respective problems.
PG-13	The Deep End of The Ocean is a film about a family's reaction when Ben, the youngest son is kidnapped and then found nine years later, living in the same town, where his family had just moved.
PG-13	A sinister corporation loses control of a house cat infected with a genetically engineered virus. The death toll rises during the mutant feline's rampage and, eventually, it finds its way on board the yacht of a criminal kingpin.
PG-13	Far across the cosmos from our world lies a planet bathed in perpetual daylight. Soon nightfall will come and bring with it tremendous destruction. Science struggles against superstition in this dramatic portrayal of Isaac Asimov's award winning short story.
PG	Like millions of kids around the world, Santiago harbors the dream of being a professional footballer. However, living in the Barrios section of Los Angeles, he thinks it is only that--a dream. Until one day an extraordinary turn of events has him trying out for Premiership club Newcastle United.
PG	Wonderful but cruel Patagonia is a Paradise dreamed only for those who don't live there. It is 1947. Letty is married to the best doctor in a small town, but the wind and loneliness are not for her. She wants to live like they do in Hollywood movies, and the appearance of a mysterious German traveler encourages her already active imagination. In a game between dreams and imagination, Letty becomes lost in a frantic search for happiness. But life plays her an unexpected trick, very different from Hollywood happy endings...
R	Nicky is a con artist whose role is decieving people for a living but when he meets a young aspiring con artist named Jesse and takes her under his wing he discovers he let her in on so many levels and decides to let her go. When they meet again 3 years later he does everything he can to win her back.
PG	Edna Mae Macaulay experiences the afterlife for a brief time after a car accident that kills her husband. As she begins her long process of physical healing, she discovers that she has the ability to heal physical infirmities. While most people simply accept her gift, her lover (Sam Shepard) becomes mentally unbalanced and dangerous because she does not place the healings within a religious context.
R	(Also known as Frozen in time) The small town of Rockwell is mysteriously frozen in time after a bus accident, that is, until a boy with a sordid past comes to town and then the hands of time move forward.
PG-13	A man in a gleaming white suit comes to a small Southern town on the eve of integration. He calls himself a social reformer. But what he does is stir up trouble--trouble he soon finds he can't control.
PG-13	Hanna (Ronan) is a teenage girl. Uniquely, she has the strength, the stamina, and the skills of a soldier; these come from being raised by her father (Bana), an ex-CIA man, in the wilds of Finland. Living a life unlike any other teenager, her upbringing and training have been one and the same, all geared to making her the perfect assassin. The turning point in her adolescence is a sharp one; sent into the world by her father on a mission, Hanna journeys stealthily across Europe while eluding agents dispatched after her by a ruthless intelligence operative with secrets of her own (Blanchett). As she nears her ultimate target, Hanna faces startling revelations about her existence and unexpected questions about her humanity.
PG	Antonio Albajara is a successful poet and teacher in the Berkeley University that returns to Gijón (Principality of Asturias, north to Spain). He travels there looking for everything that he left behind in his youth when he turned a well-known poet and writer in Mexico and USA, winning the Nobel prize with time. In Gijón he meets again with his past in Roxiu, an old friend (both played in the Sporting of Gijón's soccer team years ago) and Elena, his great-love of past times. Through his memory, his friends and Elena, Antonio starts an unforgettable journey by everyone.
PG	Larry and Deke are a small time car racing duo who rob a grocery store, and plan to use the proceeds to buy an expensive race car in order to win more races and break in to the professional NASCAR circuit. Their escape with the loot does not go as smoothly as planned when Larry's one night stand, Mary, tags along for the ride. One step ahead of an obsessed Sheriff, they manage to evade several police cruisers, a high-performance police interceptor, and even a helicopter, in their 1969 Dodge Charger R/T. Almost...
R	When a sexy, high-end escort holds the key evidence to a scandalous government cover-up, two bumbling young detectives become her unlikely protectors from a ruthless assassin hired to silence her.
PG	Will, Kirby, and Danny are the hottest new sensation in Mormon pop music! Will is an aerobics instructor, Danny is a student of eastern philosophy, and Kirby is a scrapbooking specialist. Together, they make up the band "Everclean" and they have taken the Mormon boy band scene by storm. Sons of Provo chronicles the struggles and successes of a group of boys fighting to become the most spiritual Mormon boy band in history.
R	Rock and Roll singer is taken captive by a motorcycle gang in a strange world that seems to be a cross of the 1950's and the present or future. Her ex-boyfriend returns to town and to find her missing and goes to her rescue.
PG-13	After a generation of peace, the Earth Federation has begun to build new space colonies to house humanity's growing population. But a new force, the aristocratic Crossbone Vanguard, plans to seize the colonies of the newly-constructed Frontier Side for itself. As their home becomes a battlefield, a handful of young civilians struggle to escape the conflict. Armed with the state-of-the-art Gundam F91, Seabook and his friends put up a desperate struggle against the Crossbone menace...
PG	In the summer of 1935, 12-year-old twins Niles and Holland Perry live with their family on a Connecticut farm. Their loving grandmother Ada has taught them something called "the game." A number of accidents begin happening, and it seems to Niles that Holland is responsible. It is Ada who begins to see the truth, and she is the only one who can stop this macabre game of murder.
PG-13	A daring synthetic biologist who, after a car accident kills his family, will stop at nothing to bring them back, even if it means pitting himself against a government-controlled laboratory, a police task force and the physical laws of science.
R	After witnessing the murder of a famous psychic, a musician teams up with a feisty reporter to find the killer while evading attempts on their lives by the unseen assailant bent on keeping a dark secret buried.
PG	Frank and Roger and their wives take off for Colorado in a recreational vehicle, looking forward to some skiing and dirt biking. While camping en route, they witness a Satanic ritual sacrifice, but the local sheriff finds no evidence to support their claims and urges them to continue on their vacation. On the way, however, they find themselves repeatedly attacked by cult members, and they take measures to defend themselves.
PG-13	Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.
R	A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort.
R	Jamie Conway (Michael J. Fox) is an aspiring writer and yuppie living in New York City who seeks oblivion in cocaine and the glittery nightclub scene as his life falls apart (his wife leaves him, his mother dies, etc.). With his hard-partying friend Tad Allagash (Kiefer Sutherland) tagging along with him during their nights out, Jamie finds it increasingly difficult to show up every day at his unfulfilling job as a fast checker for a literary Manhattan magazine.
PG	Sgt. Bilko is in charge of the Motor Pool at an Army base. He's also a good-natured con man, providing gambling facilities for the soldiers on base. When an old enemy from his past shows up to inspect his records and steal away his fianceé, Sgt. Bilko has to put his skills to creative use...
R	Amy and David are two underachievers from suburbia. Amy has had a rough life raised by her neglectful drug addicted single mother. David has been raised in a more conventional family, but his lack of motivation has driven his father crazy. When Amy meets David it seems they both find what they are looking for. But when Amy gets pregnant, both Amy and David go through a personal and surreal crisis in making choices. Which leads them to decide if they should do it the right way or the wrong way?
PG	This powerful portrait of the life and career of great American music icon Glen Campbell opens to the viewer the world of the singular talent who created hits like Rhinestone Cowboy, Wichita Lineman and Gentle on My Mind. Glen won the Grammy for Lifetime Achievement and is a member of the Country Music Hall of Fame. In 2011, when Campbell was diagnosed with Alzheimer's disease, he joined forces with his family to fight the biggest battle of his life. Glen and his wife, Kim, made history by going public with the diagnosis - the first time a major American celebrity would share this experience with the world. The Campbell family then embarked on a short "Goodbye Tour," but the three-week engagement turned into an emotional and triumphant 151-show nationwide tour de force. This epic human drama about the undying bond between Glen and Kim, and their unwavering caring for each other, chronicles a story of love, resilience and the power of song. GLEN CAMPBELL...I'LL BE ME is the true tale of how America's greatest country star would not give up his music or his family, against all odds.
PG	Thirteen-year-old Ben (Brandon Tyler Russell) has a knack for finding the wrong friends. After his last set of friends almost sends him to Juvi, Ben has a ray of hope: he can spend the summer with his grandfather, Jack (Peter Fonda). But when he arrives, he begins to doubt his decision. Meanwhile, his mother, Amanda (Mira Sorvino), is taking a leap of faith and going on a date for the first time in 13 years. In the end, Ben learns many lessons from his grandfather, new dog, Dog, and a salesman, Smitty (Louis Gossett, Jr.), including hard work, perseverance, and selflessness.
PG-13	After requesting thirty-four times to his congressman, the shipyard welder and amateurish boxer Jake Huard joins the U.S. Naval Academy. Having difficulties in the classes and suffering prejudice in his relationship with his superior Cole, he has the support of his roommate and his superiors Ali and Lt. Commander Burton. Jake studies hard and trains for an internal box competition, in an unfair environment.
R	Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.
R	Jeremy Collier is a Vietnam veteran who has returned home and is struggling to cope with the war experiences that haunt him. He is also at odds with his family, who cannot begin to understand what he has been through. Jeremy's battles with his family finally spiral out of control on Thanksgiving Day, when a bitter secret is revealed.
PG	Manna From Heaven is a comedic fable about what happens when you get a gift from God (a financial windfall), but many years later you find out it was a just a loan and it's due immediately. Once upon a time, many years ago, a neighborhood in Buffalo, NY is mysteriously showered with 20 dollar bills. Theresa, a young girl who everyone thinks is a saint, doesn't have much trouble convincing her loose-knit "family" that the money is a gift from Heaven. Years later, Theresa, who has become a nun, has an epiphany that it is time to pay the money back, so she calls the eccentric group together to repay the "loan." The problem is, nobody wants to give back the money, nobody has the money, they don't know to whom it belongs, and most of them can't stand each other. Along the way, the characters learn about family, romance, reconciliation and redemption, and by working together they begin to realize their full potential.
PG-13	Gattaca Corp. is an aerospace firm in the future. During this time society analyzes your DNA and determines where you belong in life. Ethan Hawke's character was born with a congenital heart condition which would cast him out of getting a chance to travel in space. So in turn he assumes the identity of an athlete who has genes that would allow him to achieve his dream of space travel.
PG-13	An army of malevolent little monsters take over a high-tech corporate skyscraper when a cute and intelligent exotic pet is exposed to water. The "Mogwai's" owner joins forces with the Trump-like head of the corporation to regain control.
R	After a mysterious, lost night on their honeymoon, a newlywed couple finds themselves dealing with an earlier-than-planned pregnancy. While recording everything for posterity, the husband begins to notice odd behavior in his wife that they initially write off to nerves, but, as the months pass, it becomes evident that the dark changes to her body and mind have a much more sinister origin.
PG-13	Harmony, a cosmetic saleslady who was born at an Elvis concert, finds her life linked to the legend. One day while driving, she accidentally kills some Elvis impersonators and flees the scene. She goes on the run from the FBI and joins up with a depressed executive.
R	Adam Verver, a US billionaire in London, dotes on daughter Maggie, an innocent abroad. An impecunious Italian, Prince Amerigo, marries her even though her best friend, Charlotte Stant, an alabaster beauty with brains, no money, and a practical and romantic nature, is his lover. She and Amerigo keep it secret from Maggie that they know each other, so Maggie interests her widowed father in Charlotte, who is happy with the match because she wants to be close to Amerigo. Charlotte desires him, the lovers risk discovery, Amerigo longs for Italy, Maggie wants to spare her father pain, and Adam wants to return to America to build a museum. Amidst lies and artifice, what fate awaits adulterers?
PG	True story of Kent Stock, who in the early 90's, gives up a job to take over as head coach as the Norway High School baseball team. Kent must win over his players and convince them and himself that he can fill their former coach's shoes and that they can go out winners. In the summer of 1991 Norway High's baseball tradition ended on a triumphant but sombre note.
R	They recount their impressions to the Interviewer. They met through a magazine ad, She and He. They corresponded through the Internet. He responded to her ad seeking someone to fulfil her fantasy for "a pornographic affair". This is their first meeting in a Paris café. He's a little reticent. She wants to know whether or not he's hairy. (He is; he's Spanish.) They retire to a nearby hotel room. The door of the room closes. Unseen, the affair is consummated... They continue to see one another regularly each week. They find they get along well together. Soon she suggests that they try normal sex the next time...
R	A young British soldier is accidentally abandoned by his unit following a terrifying riot on the streets of Belfast in 1971. Unable to tell friend from foe, the raw recruit must survive the night alone and find his way to safety through a disorienting, alien and deadly landscape.
PG	Song of Lahore follows several Pakistani musicians, and asks if there is still room for them in a society roiled by conflict. Featuring the music of the Sachal Jazz Ensemble, and the Jazz at Lincoln Center Orchestra with Wynton Marsalis.
PG	At the height of his fame (his plays being much celebrated in London in the 1890's), Oscar Wilde angers the Marquis of Queensberry by having what is whispered and gossiped as a romantic relationship with Queensberry's son, twenty years Wilde's junior. When Queensberry slanders Wilde, the arrogant artist decides to take the matter to court, and brings about his own downfall.
PG-13	A con artist moves her son to a conservative neighborhood in Oklahoma in an effort to build a better future, but it doesn't take long for her past to catch up with her, and for her son's behavior to cause problems of its own.
R	Social warfare erupts when three high school clique queens battle for supremacy: drama diva Caprice, Mormon princess 'Shley and blonde fashionista Fawcett. When unassuming Tanner is outted, he finds himself cast as the hottest new teen-girl accessory: The Gay Best Friend. The clique queens immediately pounce and makeover Tanner into their ideal arm candy, forcing him to choose between popularity and the true friends - including his own B.F.F. Brent - that he's leaving behind.
PG	An ancient Indian warrior who has reached the end of his life is brought back from his 'death' to save his family from a raiding party of enemy Indians in this unique story of 'Indians without a single cowboy.'
PG	Jill is angry about being blind and struggling with her faith, unexpectedly inherits an old mansion from her estranged aunt. She and her friends go there to check it out. On the way they have a strange encounter with the creepy Hank. At the house, unnerving things start happening and Jill starts "seeing" things. Her friends become concerned about her sanity, leaving Jill feeling even more isolated and under the spell of the force in the house. But when Jill disappears, it's too late for her friends to stop what is already in motion. The ghost that brought Jill to the house and a soldier from the past are going to reveal their secret, forcing Jill to face her greatest fears, changing her forever.
R	A team of skydiving crooks led by DEA-agent-turned-bad Busey specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Snipes lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Butler so he can track them down. DIE HARD meets PASSENGER 57 meets CLIFFHANGER.
PG	Greg and Rodrick don't get along, and his parents are fully aware of that. In order to help them get along, Greg's mother introduces Mom Bucks, which rewards them for getting along. But Rodrick isn't the only problem. He has to deal with any conflicts involving Holly Hills, as well as other embarrassing situations. Will Greg and Rodrick get along?
PG-13	Bruno is the story of a unique young boy genius, Bruno (Alex D. Linz), whose expression of his own individuality leads his family and community along an emotional journey. By the time he reaches his final destination, Bruno's story becomes a fable of the importance of each person's uniqueness and originality.
R	John Russell, a composer and music professor, loses his wife and daughter in a tragic accident. Seeking solace, he moves into an old mansion unoccupied for twelve years. But a child-like presence seems to be sharing the house, and trying to share its secrets, with him. Through research into the house's past and a seance held within, Russell discovers the horrific secret of the house's past, a secret that the presence will no longer allow to be kept.
PG	Everyone eventually meets the love of their lives. Sometimes, like Danny and Julia, that person comes along when you are 13 years old. Other times, like Hubbie and his sweetheart, star-crossed love makes getting together a life-long adventure. This heartwarming story will make you feel like falling in love all over again. Also known as 'Forever Together'.
R	Four HAZMAT-outfitted SWAT agents with recording equipment enter the Barcelona apartment building that was sealed off in REC, flanking a shifty Ministry of Health officer who seems to know more than he says. Only after things take an unexpected turn for the worse inside does he reveal the shocking truth of their operation. Since he's the one in charge, no one leaves until he says so; with little other choice, the dwindling assault team do their best to help him, unable to comprehend what is happening around them.
R	After surviving a gang rape and mugging, a middle aged businesswoman and her 23 year old boyfriend plot to murder their attackers, but find themselves conflicted about carrying out their plans.
PG	Set in the year 1912 on Cape Cod, a lighthouse keeper who has disavowed any association with females, must deal with the appearance of two attractive women who move into a nearby cottage for the summer.
PG-13	A young man discovers a mechanical device that merges with his own body, turning him into a cyborg superhero. When strange creatures start appearing, trying to take the device back, he begins to uncover a secret plot to genetically engineer terrifying monsters.
