excellent	NN	0.000003
Excellent	JJ	0.000007
Excellent	UH	0.000121
excels	VBZ	0.000032
except	IN	0.000544
Except	IN	0.000047
exception	NN	0.000089
exceptional	JJ	0.000062
Exceptional	JJ	0.000007
exceptionalism	NN	0.000003
exceptionally	RB	0.000109
exceptions	NNS	0.000140
Exceptions	NNS	0.000007
excerpt	NN	0.000006
excerpts	NNS	0.000029
Excerpts	NNS	0.000007
excess	JJ	0.000255
excess	NN	0.000073
excesses	NNS	0.000074
excessive	JJ	0.000406
excessively	RB	0.000063
excessiveness	NN	0.000003
exchange	JJ	0.000007
exchange	NN	0.001436
exchange	VB	0.000222
exchange	VBP	0.000113
Exchange	NN	0.000015
Exchange	NNP	0.001466
EXCHANGE	NN	0.000003
exchangeability	NN	0.000003
exchangeable	JJ	0.000014
exchanged	VBD	0.000165
exchanged	VBN	0.000096
exchangers	NNS	0.000007
exchanges	NNS	0.000743
exchanges	VBZ	0.000016
Exchanges	NNS	0.000015
exchanging	VBG	0.000496
exchequer	NN	0.000003
Exchequer	NNP	0.000089
ex-chief	JJ	0.000007
excise	JJ	0.000007
excise	NN	0.000006
excise	VB	0.000011
Excise	NN	0.000003
excised	VBD	0.000012
excised	VBN	0.000019
excision	NN	0.000012
Excision	NN	0.000003
excite	VB	0.000033
excited	JJ	0.000275
excited	VBN	0.000135
excitedly	RB	0.000027
excitement	NN	0.000073
excites	VBZ	0.000016
exciting	JJ	0.000261
exclaim	VB	0.000022
exclaimed	VBD	0.000012
exclaiming	VBG	0.000047
exclaims	VBZ	0.000049
exclamation	NN	0.000003
exclude	VB	0.000166
exclude	VBP	0.000094
excluded	VBD	0.000012
excluded	VBN	0.000212
Excluded	VBN	0.000019
excludes	VBZ	0.000049
Excludes	NNS	0.000007
excluding	VBG	0.000709
Excluding	VBG	0.000142
exclusion	NN	0.000052
exclusionary	JJ	0.000014
exclusions	NNS	0.000015
exclusive	JJ	0.000420
exclusive	NN	0.000003
Exclusive	JJ	0.000007
Exclusive	NNP	0.000005
exclusively	RB	0.000290
exclusivity	NN	0.000018
excoriated	VBN	0.000019
excrement	NN	0.000009
excruciating	JJ	0.000014
excrutiatingly	RB	0.000009
excursion	NN	0.000003
excursions	NNS	0.000022
excursus	NN	0.000003
excuse	NN	0.000119
excuse	VB	0.000155
Excuse	VB	0.000089
excused	VBN	0.000039
excuses	NNS	0.000096
Excuses	NNPS	0.000145
excusing	VBG	0.000024
excutives	NNS	0.000007
Ex-dividend	NN	0.000006
execs	NNS	0.000015
execute	VB	0.000233
execute	VBP	0.000038
executed	VBD	0.000106
executed	VBN	0.000656
Executed	VBN	0.000019
executes	VBZ	0.000049
Executes	VBZ	0.000016
executing	VBG	0.000355
execution	NN	0.000248
Execution	NN	0.000003
executioner	NN	0.000012
executioners	NNS	0.000007
executions	NNS	0.000074
Executions	NNS	0.000007
executive	JJ	0.002209
executive	NN	0.000793
Executive	JJ	0.000007
Executive	NNP	0.000227
executives	NN	0.000003
executives	NNS	0.001515
Executives	NNP	0.000005
Executives	NNS	0.000096
EXECUTIVES	NNPS	0.000145
EXECUTIVES	NNS	0.000007
executor	NN	0.000003
executors	NNS	0.000007
exemplar	NN	0.000003
exemplary	JJ	0.000014
exemplified	VBN	0.000019
exemplifies	VBZ	0.000032
ex-employees	NNS	0.000007
ex-employer	NN	0.000003
exempt	JJ	0.000206
exempt	VB	0.000044
exempted	VBN	0.000058
exempting	VBG	0.000095
exemption	NN	0.000037
exemptions	NNS	0.000029
exempts	NNS	0.000015
exercisable	JJ	0.000007
exercise	NN	0.000233
exercise	VB	0.000288
exercise	VBP	0.000094
exercised	VBD	0.000047
exercised	VBN	0.000174
exercises	NNS	0.000118
exercises	VBZ	0.000097
exercising	VBG	0.000236
exercycles	NNS	0.000007
exerpts	NNS	0.000007
exert	VB	0.000089
exerted	VBD	0.000047
exerted	VBN	0.000096
exerting	VBG	0.000118
ex-FBI	JJ	0.000007
ex-general	NN	0.000003
ex-girlfriend	NN	0.000003
exhaled	VBD	0.000012
exhaust	JJ	0.000007
exhaust	NN	0.000028
exhaust	VB	0.000044
exhaust	VBP	0.000019
exhausted	JJ	0.000048
exhausted	VBD	0.000024
exhausted	VBN	0.000174
exhausting	JJ	0.000041
exhausting	VBG	0.000118
exhaustion	NN	0.000015
exhaustive	JJ	0.000041
exhibit	NN	0.000083
exhibit	VB	0.000033
exhibit	VBP	0.000019
Exhibit	NN	0.000003
exhibited	VBD	0.000047
exhibited	VBN	0.000058
exhibiting	VBG	0.000047
exhibition	NN	0.000141
Exhibition	NN	0.000009
Exhibition	NNP	0.000030
exhibitions	NNS	0.000066
exhibitors	NNS	0.000007
exhibits	NNS	0.000015
exhibits	VBZ	0.000032
exhilarating	JJ	0.000007
exhilarating	VBG	0.000024
exhilaration	NN	0.000003
exhorbitant	JJ	0.000007
exhort	VB	0.000011
exhortatory	JJ	0.000007
exhumed	VBN	0.000019
ex-hurler	NN	0.000003
ex-husband	NN	0.000009
ex-husbands	NNS	0.000015
exile	NN	0.000055
exiled	JJ	0.000007
exiled	VBN	0.000116
exiles	NNS	0.000029
ex-investment	JJ	0.000007
exist	NN	0.000003
exist	VB	0.000477
exist	VBP	0.000678
existance	NN	0.000003
existed	VBD	0.000248
existed	VBN	0.000154
existence	NN	0.000171
existential	JJ	0.000007
existentialist	NN	0.000003
existing	JJ	0.000151
existing	VBG	0.002719
Existing	VBG	0.000024
exists	VBZ	0.000438
exit	NN	0.000052
exit	VB	0.000022
Exit	NN	0.000009
Exit	NNP	0.000005
exited	VBD	0.000012
exited	VBN	0.000019
exiting	VBG	0.000024
exits	NNS	0.000037
ex-member	NN	0.000003
ex-minister	NN	0.000003
exodus	NN	0.000037
Exodus	NNP	0.000005
exonerate	VB	0.000022
exonerated	VBD	0.000024
exonerated	VBN	0.000019
exonerating	VBG	0.000024
exorbitant	JJ	0.000062
exorcise	VB	0.000011
exorcism	NN	0.000006
exorcisms	NNS	0.000007
exorcist	NN	0.000003
exotic	JJ	0.000103
expand	VB	0.001376
expand	VBP	0.000038
expanded	JJ	0.000028
expanded	VBD	0.000225
expanded	VBN	0.000888
expander	NN	0.000003
expanding	NN	0.000006
expanding	VBG	0.002175
expands	VBZ	0.000130
EXPANDS	VBZ	0.000016
expanse	NN	0.000003
expanses	NNS	0.000022
expansion	NN	0.000266
Expansion	NN	0.000009
Expansion	NNP	0.000005
expansionary	JJ	0.000014
expansionism	NN	0.000003
expansionists	NNS	0.000007
expansions	NNS	0.000022
expansive	JJ	0.000014
expat	NN	0.000003
expatriate	JJ	0.000014
expatriate	NN	0.000018
Expatriate	NNP	0.000010
expatriates	NNS	0.000044
expatriot	NN	0.000003
expats	NNS	0.000029
expect	IN	0.000004
expect	VB	0.001709
expect	VBP	0.003069
expect	VBZ	0.000016
Expect	VB	0.000044
EXPECT	VBP	0.000019
expectancy	NN	0.000015
expectant	JJ	0.000007
expectation	NN	0.000067
expectations	NNS	0.000574
expected	JJ	0.000131
expected	VBD	0.000650
expected	VBN	0.011018
expecting	VBG	0.001040
Expecting	VBG	0.000024
expects	VBZ	0.003002
Expects	NNS	0.000007
expedients	NNS	0.000007
expedite	VB	0.000044
expedited	JJ	0.000007
expedited	VBN	0.000077
expediting	VBG	0.000071
expedition	NN	0.000009
expeditionary	JJ	0.000007
Expeditionary	NNP	0.000005
expeditions	NNS	0.000015
expeditious	JJ	0.000007
expeditiously	RB	0.000018
expel	VB	0.000067
expelled	VBD	0.000012
expelled	VBN	0.000212
expelling	VBG	0.000024
expendable	JJ	0.000007
expended	VBN	0.000019
expenditure	NN	0.000064
expenditures	NNS	0.000353
expens-	RB	0.000009
expense	JJ	0.000007
expense	NN	0.000150
expenses	NNS	0.000684
Expenses	NNS	0.000015
expensive	JJ	0.000874
expensive	RB	0.000009
Expensive	JJ	0.000007
expensively	RB	0.000009
experience	NN	0.000747
experience	NNS	0.000007
experience	VB	0.000255
experience	VBP	0.000113
Experience	NN	0.000028
Experience	NNP	0.000005
Experience	VB	0.000022
experienced	JJ	0.000138
experienced	VBD	0.000201
experienced	VBN	0.000733
Experienced	VBN	0.000019
experiences	NNS	0.000331
experiences	VBZ	0.000016
experiencing	VBG	0.000496
experiment	NN	0.000126
experiment	VB	0.000067
experimental	JJ	0.000213
experimental	NN	0.000003
Experimental	JJ	0.000014
Experimental	NNP	0.000020
experimentalist	NN	0.000003
experimentally	RB	0.000018
experimentation	NN	0.000024
experimented	VBD	0.000024
experimented	VBN	0.000039
experimenter	NN	0.000003
experimenting	VBG	0.000165
experiments	NNS	0.000338
Experiments	NNS	0.000015
expert	JJ	0.000048
expert	NN	0.000223
Expert	NNP	0.000005
expertise	NN	0.000092
Expertises	NNPS	0.000145
experts	NNS	0.001515
Experts	NNPS	0.000581
Experts	NNS	0.000309
expiration	NN	0.000043
expire	VB	0.000100
expire	VBP	0.000094
expired	VBD	0.000142
expired	VBN	0.000077
expires	VBZ	0.000292
expiring	VBG	0.000071
expiry	NN	0.000006
explain	VB	0.001265
explain	VBP	0.000169
Explain	VB	0.000044
explained	VBD	0.000780
explained	VBN	0.000251
explaining	VBG	0.000733
Explaining	VBG	0.000047
explains	VBZ	0.001607
Explains	VBZ	0.000081
explanation	NN	0.000165
explanations	NNS	0.000118
explanatory	JJ	0.000021
ex-player	NN	0.000003
expletive	NN	0.000003
explicit	JJ	0.000089
explicitly	RB	0.000136
explode	VB	0.000144
explode	VBP	0.000019
exploded	VBD	0.000307
exploded	VBN	0.000077
explodes	VBZ	0.000016
exploding	NN	0.000003
exploding	VBG	0.000189
exploit	VB	0.000166
exploit	VBP	0.000038
exploitation	NN	0.000043
Exploitation	NNP	0.000005
exploited	VBD	0.000024
exploited	VBN	0.000232
exploiter	NN	0.000003
exploiters	NNS	0.000022
exploiting	VBG	0.000213
Exploiting	VBG	0.000024
exploits	NNS	0.000022
exploits	VBZ	0.000049
Explonaft	NNP	0.000010
exploration	NN	0.000113
Exploration	NN	0.000003
Exploration	NNP	0.000039
exploratory	JJ	0.000034
explore	VB	0.000355
explored	VBD	0.000047
explored	VBN	0.000058
explorer	NN	0.000003
Explorer	NNP	0.000005
explorers	NNS	0.000007
Explorers	NNPS	0.000145
explores	VBZ	0.000065
exploring	VBG	0.000426
explosion	NN	0.000254
explosions	NNS	0.000228
Explosions	NNS	0.000007
explosive	JJ	0.000172
explosive	NN	0.000009
Explosive	JJ	0.000014
explosives	NNS	0.000177
explusion	NN	0.000003
expo	NN	0.000003
Expo	NN	0.000003
Expo	NNP	0.000010
exponent	NN	0.000003
exponential	JJ	0.000014
exponents	NNS	0.000007
export	JJ	0.000007
export	NN	0.000869
export	VB	0.000211
export	VBG	0.000024
export	VBP	0.000056
Export	NN	0.000021
Export	NNP	0.000183
exportation	NN	0.000006
exported	VBD	0.000142
exported	VBG	0.000024
exported	VBN	0.000502
exporter	NN	0.000040
exporters	NNS	0.000103
exporting	NN	0.000003
exporting	VBG	0.000544
Exporting	NNP	0.000054
exports	NNS	0.001927
exports	VBZ	0.000065
Exports	NNS	0.000081
expose	VB	0.000178
expose	VBP	0.000019
exposed	JJ	0.000007
exposed	VBD	0.000071
exposed	VBN	0.000733
Exposed	VBN	0.000039
exposes	VBZ	0.000016
exposing	VBG	0.000402
exposition	NN	0.000012
exposure	NN	0.000147
exposures	NNS	0.000051
expounding	VBG	0.000024
ex-president	NN	0.000003
ex-President	JJ	0.000007
ex-President	NNP	0.000010
express	JJ	0.000034
express	NN	0.000003
express	VB	0.000510
express	VBP	0.000207
Express	NN	0.000003
Express	NNP	0.000469
expressed	VBD	0.001678
expressed	VBN	0.000830
expressed	VBP	0.000019
expresses	VBZ	0.000146
expressing	VBG	0.000804
expression	NN	0.000156
Expressionism	NNP	0.000005
Expressionist	NNP	0.000005
expressions	NNS	0.000051
Expressive	JJ	0.000007
expressly	RB	0.000036
expressway	NN	0.000037
Expressway	NNP	0.000035
expressways	NNS	0.000029
ex-prime	NN	0.000003
expropriate	VB	0.000011
expulsion	NN	0.000006
expulsions	NNS	0.000007
expunge	VB	0.000011
expunged	VBN	0.000019
exquisite	JJ	0.000014
exquisitely	RB	0.000009
ex-Saudi	JJ	0.000007
ext-	RB	0.000009
extant	JJ	0.000014
exteme	JJ	0.000007
extend	VB	0.000643
extend	VBP	0.000056
extended	JJ	0.000131
extended	VBD	0.000189
extended	VBN	0.000405
extending	VBG	0.000615
Extending	VBG	0.000024
extends	VBZ	0.000211
extension	NN	0.000119
Extension	NNP	0.000010
extensions	NNS	0.000051
Extensions	NNS	0.000007
extensive	JJ	0.000310
extensively	RB	0.000063
extensiveness	NN	0.000003
extent	NN	0.000410
extention	NN	0.000003
extents	NNS	0.000007
exterior	JJ	0.000014
exterior	NN	0.000006
Exterior	NNP	0.000064
exteriors	NNS	0.000007
Exteriors	NNS	0.000007
exterminate	VB	0.000033
exterminating	VBG	0.000024
extermination	NN	0.000003
exterminator	NN	0.000003
external	JJ	0.000351
External	JJ	0.000014
External	NNP	0.000044
externally	RB	0.000036
extinct	JJ	0.000014
extinction	NN	0.000018
extinguish	VB	0.000033
extol	VB	0.000011
extolled	VBN	0.000019
extolling	VBG	0.000024
extort	VB	0.000033
extorted	VBD	0.000024
extorting	VBG	0.000047
extortion	NN	0.000018
extra	JJ	0.000702
extra	NN	0.000006
extra	RB	0.000036
extract	NN	0.000009
extract	VB	0.000100
extract	VBP	0.000019
extracted	VBD	0.000024
extracted	VBN	0.000116
Extracted	VBN	0.000019
extracting	VBG	0.000095
extraction	NN	0.000015
extractions	NNS	0.000007
extracts	NNS	0.000007
extracurricular	JJ	0.000007
extradite	VB	0.000022
extradited	VBN	0.000077
extraditing	VBG	0.000024
extradition	NN	0.000040
extraditions	NNS	0.000007
extramarital	JJ	0.000014
extramural	JJ	0.000007
extra-nasty	JJ	0.000007
extraneous	JJ	0.000034
extraordinarily	RB	0.000054
extraordinary	JJ	0.000420
Extraordinary	JJ	0.000007
extrapolated	VBN	0.000019
extrapolates	VBZ	0.000016
extrapolating	VBG	0.000024
extras	NNS	0.000007
extraterrestrial	JJ	0.000007
extravagance	NN	0.000009
extravagant	JJ	0.000021
extravagantly	RB	0.000009
extravaganza	NN	0.000009
extreme	JJ	0.000454
extreme	NN	0.000021
Extreme	JJ	0.000007
Extreme	NNP	0.000005
extremely	RB	0.001692
*extremely*	RB	0.000009
Extremely	RB	0.000009
extremes	NNS	0.000051
extremism	JJ	0.000007
extremism	NN	0.000015
Extremism	NN	0.000003
extremist	JJ	0.000021
extremist	NN	0.000006
extremists	NNS	0.000074
extremities	NNS	0.000015
extricate	VB	0.000033
extroverted	JJ	0.000014
extruded	JJ	0.000007
exuberance	NN	0.000003
exuberant	JJ	0.000007
exude	VB	0.000011
exude	VBP	0.000038
exuded	VBN	0.000019
exuding	VBG	0.000024
exurbs	NNS	0.000015
ex-wife	NN	0.000012
Exxon	NN	0.000003
Exxon	NNP	0.000257
EXXON	NNP	0.000005
Eyak	NNP	0.000005
eye	NN	0.000499
Eye	NN	0.000003
Eye	NNP	0.000020
eyeball	NN	0.000003
eyeballing	VBG	0.000024
eyeballs	NNS	0.000007
eyebrow	NN	0.000009
eyebrows	NNS	0.000051
eyed	JJ	0.000048
eyed	VBD	0.000012
eyeful	NN	0.000006
eyeglasses	NNS	0.000007
eyeing	VBG	0.000118
eyelashes	NNS	0.000015
eyelet	NN	0.000003
eyelets	NNS	0.000007
eyelids	NNS	0.000007
eyes	NNS	0.001545
Eyes	NNPS	0.000145
Eyes	NNS	0.000007
eyeshadow	NN	0.000003
EyeTV	NNP	0.000005
eyewitness	NN	0.000015
eyewitnesses	NNS	0.000022
Eyewitnesses	NNS	0.000007
eying	VBG	0.000024
EYP	NNP	0.000005
EZ	NNP	0.000010
E-Z	JJ	0.000007
Ezekiel	NNP	0.000005
Ezion	NNP	0.000010
Ezra	NNP	0.000005
Ezrahite	NNP	0.000005
Ezz	NNP	0.000015
Ezzat	NNP	0.000010
f	LS	0.014749
f-	CD	0.000098
f-	IN	0.000007
f-	JJ	0.000021
f-	NN	0.000009
f-	NNS	0.000007
f-	RB	0.000009
f-	VB	0.000011
f-	VBD	0.000012
f-	VBG	0.000024
f-	VBP	0.000019
F	NN	0.000031
F	NNP	0.000128
F	NNPS	0.000145
F.	NNP	0.000237
F100	NNP	0.000005
F12	NN	0.000003
F16s	NNS	0.000007
F18s	NNS	0.000007
fa	FW	0.001014
fa	NNP	0.000005
fa-	JJ	0.000007
fa-	NN	0.000003
F.A.	NNP	0.000005
FAA	NNP	0.000054
Fabbri	NNP	0.000005
Faberge	NNP	0.000025
Fabian	NNP	0.000010
fabic	NN	0.000003
fable	NN	0.000003
fabled	JJ	0.000028
fabric	NN	0.000077
Fabric	NNP	0.000005
fabricate	VB	0.000022
fabricated	VBD	0.000012
fabricated	VBN	0.000019
fabricating	VBG	0.000047
fabrication	NN	0.000028
fabrications	NNS	0.000037
fabricator	NN	0.000003
fabricators	NNS	0.000007
fabrics	NN	0.000003
fabrics	NNS	0.000132
Fabrics	NNS	0.000007
fabs	NNS	0.000007
fabulous	JJ	0.000007
Fabulous	NNP	0.000010
facade	NN	0.000012
facades	NNS	0.000007
face	JJ	0.000014
face	NN	0.000980
face	VB	0.001476
face	VBP	0.001751
*face	NN	0.000003
Face	NN	0.000003
Face	NNP	0.000015
Face	VB	0.000022
Facebook	NNP	0.000005
faced	JJ	0.000069
faced	VBD	0.000402
faced	VBN	0.001100
Faced	NNP	0.000030
Faced	VBN	0.000309
faceless	JJ	0.000007
facelift	NN	0.000003
facelifts	NNS	0.000007
faces	NNS	0.000243
faces	VBZ	0.001233
facet	NN	0.000003
faceted	JJ	0.000007
facetiously	RB	0.000027
facets	NNS	0.000044
facial	JJ	0.000062
facials	NNS	0.000015
facilitate	VB	0.000166
facilitate	VBP	0.000019
facilitated	VBD	0.000012
facilitated	VBN	0.000019
facilitates	VBZ	0.000049
facilitating	VBG	0.000071
facilitation	NN	0.000003
facilitations	NNS	0.000007
facilites	NNS	0.000007
facilities	NNS	0.001023
Facilities	NNP	0.000005
Facilities	NNPS	0.001162
facility	NN	0.000220
facing	NN	0.000003
facing	VBG	0.002979
Facing	VBG	0.000118
facings	NNS	0.000007
facsimile	JJ	0.000021
facsimile	NN	0.000003
facsimiles	NNS	0.000015
fact	NN	0.002109
faction	NN	0.000043
factionalism	NN	0.000006
factionism	NN	0.000003
factions	NNS	0.000228
Factions	NNPS	0.000145
factly	RB	0.000018
facto	FW	0.011156
factor	NN	0.000211
factor	VB	0.000022
factor	VBP	0.000019
Factor	NNP	0.000010
factored	JJ	0.000007
factored	VBD	0.000012
factored	VBN	0.000019
Factorex	NNP	0.000005
factories	NNS	0.000537
Factories	NNS	0.000015
factoring	NN	0.000006
factoring	VBG	0.000024
Factoring	NN	0.000003
factors	NNS	0.000765
factors	VBZ	0.000032
factory	NN	0.000361
Factory	NN	0.000021
Factory	NNP	0.000099
facts	NNS	0.000662
Facts	NNS	0.000051
factual	JJ	0.000041
factually	RB	0.000072
facula	NN	0.000003
faculties	NNS	0.000007
faculty	NN	0.000043
Faculty	NNP	0.000005
fad	NN	0.000037
FADA	NNP	0.000020
fade	NN	0.000003
fade	VB	0.000033
faded	VBD	0.000059
faded	VBN	0.000174
Fadel	NNP	0.000005
fades	NNS	0.000015
fades	VBZ	0.000016
Fadil	NNP	0.000020
fading	JJ	0.000007
fading	NN	0.000006
fading	VBG	0.000095
fads	NNS	0.000037
Faek	NNP	0.000005
Fa'en	NNP	0.000005
Fagen	NNP	0.000005
Fagenson	NNP	0.000005
Fagershein	NNP	0.000005
Fagots	NNS	0.000007
Fahd	NNP	0.000044
Fahd2000	CD	0.000020
Fahd2000	NNP	0.000005
Fahlawi	NNP	0.000025
Fahrenheit	NN	0.000003
Fahrenheit	NNP	0.000010
FAI	NN	0.000003
fail	JJ	0.000007
fail	VB	0.000410
fail	VBP	0.000414
failed	JJ	0.000034
failed	VBD	0.001525
failed	VBN	0.001447
Failed	VBN	0.000039
FAILED	VBD	0.000012
failing	NN	0.000003
failing	VBG	0.000969
failings	NNS	0.000015
fails	VBZ	0.000422
Fails	VBZ	0.000032
failure	NN	0.000340
Failure	NN	0.000018
failures	NNS	0.000221
Failures	NNS	0.000007
faily	RB	0.000009
faint	JJ	0.000034
faint	VB	0.000055
fainted	VBD	0.000024
faintest	JJS	0.000522
fainting	NN	0.000012
fainting	VBG	0.000047
fair	JJ	0.000798
fair	NN	0.000031
fair	RB	0.000018
Fair	JJ	0.000021
Fair	NN	0.000003
Fair	NNP	0.000133
faire	FW	0.001014
faire	NN	0.000003
faired	VBD	0.000012
fairer	JJR	0.000287
Fairfax	NN	0.000006
Fairfax	NNP	0.000069
Fairfield	NNP	0.000020
Fairless	NNP	0.000015
fairly	RB	0.000869
Fairly	RB	0.000027
Fairmont	NNP	0.000005
fairness	NN	0.000055
Fairness	NNP	0.000010
fairs	NNS	0.000044
fairway	NN	0.000003
fairy	NN	0.000037
fairytales	NN	0.000003
Faisal	NN	0.000003
Faisal	NNP	0.000049
fait	FW	0.001014
fait	NN	0.000003
faith	NN	0.000992
Faith	NN	0.000015
Faith	NNP	0.000025
faithful	JJ	0.000440
faithful	NN	0.000009
Faithful	JJ	0.000014
faithfully	RB	0.000072
Faithfully	RB	0.000009
faithfulness	NN	0.000003
faiths	JJ	0.000007
faiths	NNS	0.000007
Faiz	NNP	0.000010
Faiza	NNP	0.000005
fajitas	NNS	0.000007
fake	JJ	0.000213
fake	NN	0.000009
Fake	JJ	0.000007
FAKE	JJ	0.000007
faked	VBD	0.000012
faked	VBN	0.000019
fakes	NNS	0.000015
fakes	VBZ	0.000016
faking	VBG	0.000024
Fakka	NNP	0.000005
Falaq	NNP	0.000005
Falcon	NN	0.000003
Falcon	NNP	0.000044
Falconbridge	NNP	0.000035
Falk	NNP	0.000010
Falkland	NNP	0.000010
fall	CC	0.000013
fall	NN	0.000438
fall	VB	0.001864
fall	VBP	0.001205
Fall	NN	0.000003
Fall	VB	0.000022
FALL	NN	0.000006
fallacious	JJ	0.000007
fallacy	NN	0.000006
fallen	JJ	0.000034
fallen	VBN	0.001717
Fallen	VBN	0.000019
fallibility	NN	0.000003
fallible	JJ	0.000007
falling	NN	0.000003
falling	VBG	0.002293
fallout	NN	0.000031
Fallout	NNP	0.000005
fallow	JJ	0.000007
falls	NNS	0.000022
falls	VBZ	0.000730
Falls	NNP	0.000059
Fallujah	NNP	0.000025
false	JJ	0.001039
false	NN	0.000006
False	JJ	0.000055
falsehood	NN	0.000012
falsehoods	NNS	0.000015
Falsehoods	NNS	0.000007
falsely	RB	0.000045
falseness	NN	0.000003
falsification	NN	0.000006
falsified	VBN	0.000019
falsify	VB	0.000022
falsify	VBP	0.000019
falsifying	VBG	0.000047
falter	VB	0.000011
faltered	VBD	0.000024
faltered	VBN	0.000039
faltering	VBG	0.000024
falters	VBZ	0.000032
FALTERS	NNP	0.000005
falutin'	JJ	0.000007
fame	NN	0.000061
Fame	NN	0.000003
Fame	NNP	0.000035
famed	JJ	0.000041
famed	VBN	0.000039
Famed	JJ	0.000007
Famed	VBN	0.000019
familes	NNS	0.000007
Familia	NNP	0.000010
familiar	JJ	0.000784
familiarity	NN	0.000015
familiarization	NN	0.000003
familiarize	VB	0.000022
families	NNS	0.001420
Families	NNS	0.000007
family	NN	0.002718
family	NNS	0.000007
family	RB	0.000009
Family	NN	0.000012
Family	NNP	0.000089
FAMILY	NN	0.000003
famine	NN	0.000040
Famine	NN	0.000003
famines	NNS	0.000007
famous	JJ	0.001073
Famous	JJ	0.000007
Famous	NNP	0.000025
famously	RB	0.000063
fan	NN	0.000104
fan	NNP	0.000005
Fan	NNP	0.000044
FAN	NN	0.000003
fanatic	JJ	0.000028
fanatic	NN	0.000006
fanatically	RB	0.000018
fanaticism	NN	0.000012
fanatics	NNS	0.000015
fancier	JJR	0.000144
fancies	VBZ	0.000016
fanciest	JJS	0.000261
fanciful	JJ	0.000021
fancy	JJ	0.000186
fancy	NN	0.000015
fancy	VBP	0.000019
fanfare	NN	0.000024
fang	FW	0.003043
fang	NNP	0.000030
Fang	NNP	0.000054
Fangbo	NNP	0.000005
Fangcheng	NNP	0.000005
Fangchenggang	NNP	0.000049
Fangfei	NNP	0.000005
fangs	NNS	0.000029
fanned	VBD	0.000012
fanned	VBN	0.000019
Fannie	NNP	0.000207
fanning	VBG	0.000024
fanny	NN	0.000003
fans	NNS	0.000419
Fans	NNS	0.000022
Fanshi	NNP	0.000005
fanta-	JJ	0.000007
fantasies	NNS	0.000022
fantasist	NN	0.000003
fantasize	VB	0.000022
fantasize	VBP	0.000019
fantasizing	VBG	0.000024
fantastic	JJ	0.000145
Fantastic	NNP	0.000005
Fantastico	NNP	0.000010
fantasy	JJ	0.000007
fantasy	NN	0.000037
Fantasy	NNP	0.000005
Fantome	NNP	0.000020
Fanuc	NNP	0.000010
FAO	NNP	0.000005
FAQ	NN	0.000003
Faqeer	NNP	0.000020
far	IN	0.000004
far	JJ	0.000213
far	NN	0.000003
far	RB	0.006525
Far	JJ	0.000014
Far	NNP	0.000188
Far	RB	0.000072
FAR	RB	0.000018
Faraj	NNP	0.000005
faraway	JJ	0.000021
faraway	NN	0.000003
faraway	RB	0.000009
Faraya	NNP	0.000005
Farber	NNP	0.000005
Farc	NNP	0.000020
farce	NN	0.000009
farcical	JJ	0.000014
Fardh	NNP	0.000005
fare	JJ	0.000007
fare	NN	0.000043
fare	VB	0.000055
fare	VBP	0.000132
fared	VBD	0.000047
fared	VBN	0.000039
Fareed	NNP	0.000010
Farentino	NNP	0.000005
fares	NNS	0.000132
fares	VBZ	0.000016
Fares	NNS	0.000007
farewell	JJ	0.000007
farewell	NN	0.000021
farewell	UH	0.000061
Farewell	NNP	0.000025
farewells	NNS	0.000015
farfetched	JJ	0.000007
Fargo	NNP	0.000089
FARGO	NNP	0.000005
Farid	NNP	0.000005
Farley	NNP	0.000025
farm	NN	0.000217
farm	VB	0.000033
Farm	NN	0.000012
Farm	NNP	0.000069
FARM	NN	0.000003
farmer	NN	0.000132
Farmer	NNP	0.000020
farmers	NNS	0.000978
Farmers	NNP	0.000079
Farmers	NNPS	0.002468
Farmers	NNS	0.000074
FARMERS	NNS	0.000007
farmhouse	NN	0.000009
Farmhouse	NNP	0.000005
farming	NN	0.000058
farming	VBG	0.000047
Farming	NN	0.000003
FARMING	NNP	0.000005
Farmington	NNP	0.000010
farmland	NN	0.000021
farms	NNS	0.000199
farms	VBZ	0.000032
Farms	NNP	0.000005
farmsteads	NNS	0.000007
farmwives	NNS	0.000007
Farney	NNP	0.000010
Farookh	NNP	0.000005
Farooq	NNP	0.000005
Farouk	NNP	0.000005
Farouq	NNP	0.000010
Farr	NNP	0.000010
Farrach	NNP	0.000010
Farraj	NNP	0.000005
Farrell	NNP	0.000020
Farren	NNP	0.000005
farsightedness	NN	0.000003
farther	JJ	0.000007
farther	JJR	0.000144
farther	RB	0.000063
farther	RBR	0.004013
farthest	JJS	0.000261
farthest	RBS	0.000705
farting	VBG	0.000047
Faruq	NNP	0.000005
Fas	NNP	0.000005
FASB	NNP	0.000069
fascinated	JJ	0.000007
fascinated	VBN	0.000058
fascinating	JJ	0.000096
Fascinating	JJ	0.000007
fascination	NN	0.000003
fascism	NN	0.000009
Fascism	NNP	0.000005
fascist	JJ	0.000028
fascisti	NNS	0.000007
fascists	NNS	0.000007
fashion	NN	0.000223
fashion	VB	0.000022
Fashion	NN	0.000006
Fashion	NNP	0.000030
fashionable	JJ	0.000165
fashionable	NN	0.000003
fashioned	JJ	0.000124
fashioned	VBN	0.000096
fashions	NNS	0.000066
Fashu	NNP	0.000005
Faso	NNP	0.000015
Fassbinder	NNP	0.000005
fast	JJ	0.000530
